Month,Timestamp,CA,NW,RM,SW,WMW,SC,TX,EMW,SE,NE,HI,HI-Oahu,AK
1,0,0.000677,0.000624,0.003472,-0.000997,0.002482,0.001327,0.000766,0.001029,0.001491,0.001206,0.01302925,0.004763325,0.00699224
1,1,-0.000037,0.001105,0.000508,0.002397,0.002482,0.001327,0.000766,0.001029,0.001491,0.001206,0.01302925,0.004763325,0.00699224
1,2,0.000774,0.00132,-0.001097,0.000624,0.001285,0.001327,0.000766,0.001216,0.000795,0.001358,0.01302925,0.004763325,0.00699224
1,3,0.00053,0.00132,0.000508,0.001131,0.001285,0.001327,0.000766,0.001216,0.000795,0.001358,0.01302925,0.004763325,0.00699224
1,4,0.000774,0.00132,0.001941,0.001131,0.001285,0.001327,0.000749,0.001029,0.000795,0.001358,0.01302925,0.004763325,0.00699224
1,5,0.00053,0.001105,0.003472,0.001131,0.001285,0.001327,0.000749,0.001029,0.000985,0.001358,0.01302925,0.004763325,0.00699224
1,6,0.00053,0.000624,0.002264,0.002397,0.000778,0.001327,0.001201,0.001565,0.001166,0.001206,0.01302925,0.004763325,0.00699224
1,7,0.000164,0.000624,0.002705,0.000624,0.001285,0.001639,0.001011,0.001565,0.001166,0.001206,0.01302925,0.004763325,0.00699224
1,8,0.000222,0.000624,0.002705,0.001131,0.001285,0.001639,0.001011,0.000665,0.001255,0.000511,0.01302925,0.004763325,0.00699224
1,9,0.000185,0.00132,0.003472,0.000782,0.001285,0.001639,0.001011,0.000665,0.001093,0.001445,0.01302925,0.004763325,0.00699224
1,10,-0.000117,0.001105,-0.002284,-0.000046,0.001285,0.001639,0.001011,0.000665,0.001093,0.001445,0.01302925,0.004763325,0.00699224
1,11,0.000185,0.00132,0.003472,0.001039,0.001285,0.001639,0.001011,0.000665,0.001093,0.000511,0.01302925,0.004763325,0.00699224
1,12,-0.000117,0.001105,0.00093,0.000806,0.001285,0.001327,0.001011,0.000665,0.001093,0.000511,0.01302925,0.004763325,0.00699224
1,13,0.000185,0.001105,0.001941,0.000806,0.001285,0.001962,0.001201,0.000665,0.001255,0.000511,0.01302925,0.004763325,0.00699224
1,14,0.000203,0.001105,0.001941,0.000806,0.002482,0.001962,0.000749,0.000665,0.001166,0.000511,0.01302925,0.004763325,0.00699224
1,15,0.000164,7.00E-05,0.001941,0.001039,0.002482,0.001962,0.000749,0.000665,0.001255,0.001445,0.01302925,0.004763325,0.00699224
1,16,-0.000037,0.002298,-0.002284,0.000917,0.001285,0.001962,0.001201,0.00122,0.001093,0.001551,0.01302925,0.004763325,0.00699224
1,17,0.000706,0.001102,0.001566,0.002397,0.001285,0.001327,0.001011,0.001202,0.000854,0.001341,0.01302925,0.004763325,0.00699224
1,18,0.000706,0.000785,-0.000513,-0.000997,0.000778,0.001327,0.001438,0.001202,0.001041,0.001341,0.01302925,0.004763325,0.00699224
1,19,0.000147,0.000785,0.000561,-0.000997,0.000778,0.001327,0.001438,0.001202,0.001041,0.001341,0.01302925,0.004763325,0.00699224
1,20,0.000677,0.000785,-0.000479,-0.000997,0.000778,0.001327,0.001438,0.001202,0.001041,0.001341,0.01302925,0.004763325,0.00699224
1,21,0.000111,0.000785,0.00241,0.001499,0.001285,0.001327,0.001438,0.001202,0.001041,0.001551,0.01302925,0.004763325,0.00699224
1,22,0.000677,0.001102,-0.000513,0.002397,0.001285,0.001962,0.001011,0.00122,0.000854,0.001445,0.01302925,0.004763325,0.00699224
1,23,-0.000037,0.001102,0.001881,0.001131,0.002482,0.001962,0.001201,0.000665,0.000854,0.000143,0.01302925,0.004763325,0.00699224
1,24,0.00053,-0.000661,0.000508,0.000544,0.001002,0.001228,0.000749,0.001565,0.001175,0.000143,0.01302925,0.004763325,0.00699224
1,25,0.000164,-0.000089,-0.001097,0.000544,0.000699,0.001228,0.000749,0.001565,0.001175,0.001206,0.01302925,0.004763325,0.00699224
1,26,0.000572,-0.000089,0.001781,0.000917,0.001126,0.001228,0.000749,0.001565,0.001175,0.001206,0.01302925,0.004763325,0.00699224
1,27,0.000164,-0.000089,0.002659,0.000934,0.001126,0.001962,0.000749,0.000665,0.001175,0.001206,0.01302925,0.004763325,0.00699224
1,28,0.00053,-0.000089,0.002659,0.000544,0.000699,0.001962,0.000749,0.000665,0.000854,0.000143,0.01302925,0.004763325,0.00699224
1,29,-0.000037,-0.000089,0.001781,0.002397,0.002482,0.001327,0.001201,0.00122,0.001041,0.001445,0.01302925,0.004763325,0.00699224
1,30,0.000147,0.002298,0.000508,0.00257,0.001285,0.001639,0.001438,0.001202,0.000985,0.001341,0.01302925,0.004763325,0.00699224
1,31,0.000706,-0.000661,0.002264,0.000194,0.000778,0.001639,0.001438,0.001202,0.002239,-0.000152,0.01302925,0.004763325,0.00699224
1,32,0.001532,0.000556,0.00181,0.000194,0.001285,0.001639,0.001676,0.000699,0.002239,-0.000152,0.01302925,0.004763325,0.00699224
1,33,0.001532,0.002298,0.001566,0.001499,0.002482,0.001639,0.001676,0.001202,0.002239,-0.000152,0.01302925,0.004763325,0.00699224
1,34,0.000147,0.002298,0.00241,0.002397,0.001285,0.001639,0.001676,0.001202,0.000985,-0.000152,0.01302925,0.004763325,0.00699224
1,35,0.000677,0.002298,0.001928,0.000624,0.002482,0.001639,0.001676,0.001202,0.000985,0.001341,0.01302925,0.004763325,0.00699224
